"id_tempo";"id_procedimento";"id_orgao_demanda";"id_orgao_contrato";"id_situacao_proc";"id_situacao_cont";"id_municipio";"id_contratado";"id_grupo_matserv";"id_classe_matserv";"id_material_servico";"id_item_matserv";"id_processo";"id_contrato";"id_unidade_medida";"id_linha_fornec";"id_item";"id_unidade_orc";"sqa_procedimento";"sqa_item_pedido";"ano_particao";"dt_item_homologa";"qt_item_pedido";"vr_un_referencia";"vr_referencia";"vr_un_homologado";"vr_homologado";"vr_atualizado"
47071;15;1831008;5;1;1;883;20914;9;576;9436;186640;317743;65665;889;1831365;3067;2925;36;2905578;2020;"16/01/2020";108000;0,19;20746,8;0,19;20746,8;20746,8
47097;15;1831019;10;1;1;883;20894;51;276;12334;109578;319938;65787;889;1831625;2670;2000;36;2897556;2020;"10/03/2020";0;6732;6732;6732;6732;5049
47097;15;1831019;10;1;1;883;20894;51;276;12334;109576;319938;65787;889;1831625;2670;2000;36;2897557;2020;"10/03/2020";0;6600;6600;6600;6600;7112,4
47097;15;1831019;10;1;1;883;20894;51;276;12334;109581;319938;65787;889;1831625;2670;2000;36;2897558;2020;"10/03/2020";0;13536;13536;13536;13536;14586,72
47097;15;1831019;10;1;1;883;20894;51;276;12334;109579;319938;65787;889;1831625;2670;2000;36;2897559;2020;"10/03/2020";0;6744;6744;6744;6744;7267,64
47097;15;1831019;10;1;1;883;20894;51;276;12334;109582;319938;65787;889;1831625;2670;2000;36;2897560;2020;"10/03/2020";0;6780;6780;6780;6780;1766,01
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928034;2020;"10/03/2020";2;30;60;20;40;40
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928035;2020;"10/03/2020";4;70;280;40;160;160
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928036;2020;"10/03/2020";2;1200;2400;800;1600;1600
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928037;2020;"10/03/2020";5;150;750;180;900;900
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928038;2020;"10/03/2020";8;55;440;45;360;360
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928039;2020;"10/03/2020";2;70;140;70;140;140
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928040;2020;"10/03/2020";8;150;1200;150;1200;1200
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928041;2020;"10/03/2020";4;35;140;35;140;140
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928042;2020;"10/03/2020";8;60;480;80;640;640
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928043;2020;"10/03/2020";1;170;170;170;170;170
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928044;2020;"10/03/2020";2;55;110;30;60;60
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928045;2020;"10/03/2020";1;300;300;200;200;200
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928046;2020;"10/03/2020";4;55;220;40;160;160
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928047;2020;"10/03/2020";4;35;140;35;140;140
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928048;2020;"10/03/2020";8;150;1200;100;800;800
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928049;2020;"10/03/2020";4;80;320;30;120;120
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928050;2020;"10/03/2020";8;35;280;20;160;160
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928051;2020;"10/03/2020";1;185;185;120;120;120
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928052;2020;"10/03/2020";2;310;620;100;200;200
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928053;2020;"10/03/2020";8;40;320;40;320;320
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928054;2020;"10/03/2020";8;30;240;15;120;120
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928055;2020;"10/03/2020";8;40;320;40;320;320
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928056;2020;"10/03/2020";6;150;900;180;1080;1080
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928057;2020;"10/03/2020";4;700;2800;550;2200;2200
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928058;2020;"10/03/2020";2;200;400;200;400;400
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928059;2020;"10/03/2020";4;80;320;90;360;360
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928060;2020;"10/03/2020";8;30;240;15;120;120
47125;14;1831094;95;1;1;315;59907;77;183;4416;92046;319892;65879;889;1831800;2738;3043;353;2928061;2020;"10/03/2020";1;150;150;140;140;140
47126;1;1831102;89;1;1;66;33693;77;797;20047;99018;319893;65870;889;1831739;3067;2838;76;2929009;2020;"10/03/2020";0;47976;47976;47976;47976;47976
47121;14;1831008;50;1;8;61;11378;77;183;4381;155680;319862;46296;889;1831800;2738;2925;353;2926651;2020;"10/03/2020";0;800;800;720;720;720
47066;15;1831095;96;1;1;883;20914;9;576;9436;186633;317647;65456;889;1831365;2736;3293;36;2903459;2020;"10/01/2020";112248000;0,02;2076588;0,02;2076588;2076588
47066;15;1831095;96;1;1;883;20914;9;576;9436;186631;317647;65456;889;1831365;2736;3293;36;2903460;2020;"10/01/2020";108;94;10152;94;10152;10152
47066;15;1831095;96;1;1;883;20914;9;576;9436;186638;317647;65456;889;1831365;2736;3293;36;2903461;2020;"10/01/2020";1368;174;238032;174;238032;238032
47066;15;1831095;96;1;1;883;20914;9;576;9436;186640;317647;65456;889;1831365;2736;3293;36;2903462;2020;"10/01/2020";424980;0,19;81638,66;0,19;81638,65;81638,65
47066;15;1831095;96;1;1;883;20914;9;576;9436;186639;317647;65456;889;1831365;2736;3293;36;2903463;2020;"10/01/2020";13140;121;1589940;121;1589940;1589940
47136;1;1831105;50;1;8;66;2121;39;130;20370;153261;321091;46296;889;1831805;3067;3042;76;2933491;2020;"26/03/2020";0;1320;1320;1320;1320;1320
47136;14;1831083;50;1;8;79;27921;77;179;17719;112520;321102;46296;889;1831925;3067;2083;353;2934582;2020;"26/03/2020";0;2044;2044;1940;1940;1940
47142;17;1831105;50;1;8;66;27496;46;10;7789;73100;321113;36233;889;1831846;3078;3042;38;2933682;2020;"26/03/2020";18;549,72;9894,96;549,72;9894,96;9894,96
47142;17;1831105;50;1;8;66;27496;67;1;18348;453;321113;36233;889;1831846;3078;3042;38;2933681;2020;"26/03/2020";7;1456,27;10193,89;1456,27;10193,89;10193,89
47105;4;1831023;50;1;8;66;59189;77;271;14780;106918;321146;36233;889;1831902;2828;1843;44;2919460;2020;"26/03/2020";0;864000;864000;47250;47250;47250
47119;15;1831008;50;1;8;883;20569;69;795;21413;167148;319589;46296;480;1831312;2538;2925;36;2925453;2020;"03/03/2020";30000;0,02;462;0,02;462;462
47119;15;1831008;50;1;8;883;35542;69;795;21416;167168;319589;46296;480;1831312;2538;2925;36;2925454;2020;"03/03/2020";264600;0,01;3386,88;0,01;3386,88;3386,88
47119;15;1831008;50;1;8;883;35542;69;795;21413;178169;319589;46296;480;1831312;2538;2925;36;2925455;2020;"03/03/2020";474000;0,02;9906,6;0,02;9906,6;9906,6
47122;15;1831059;50;1;8;883;20301;69;416;8259;50831;319715;46296;98;1831312;2538;2081;36;2924467;2020;"06/03/2020";490;23,77;11647,3;23,77;11647,3;11647,3
47122;15;1831059;50;1;8;883;20301;69;416;8259;119240;319715;46296;98;1831312;2538;2081;36;2924468;2020;"06/03/2020";480;14,1;6768;14,1;6768;6768
47122;15;1831059;50;1;8;883;20301;69;416;8259;12577;319715;46296;98;1831312;2538;2081;36;2924469;2020;"06/03/2020";1800;17,32;31176;17,32;31176;31176
47122;15;1831059;50;1;8;883;20301;69;416;8259;10843;319715;46296;98;1831312;2538;2081;36;2924470;2020;"06/03/2020";420;10,84;4552,8;10,84;4552,8;4552,8
47122;15;1831059;50;1;8;883;20301;69;416;8613;126582;319715;46296;98;1831312;2538;2081;36;2924471;2020;"06/03/2020";200;11,33;2266;11,33;2266;2266
47122;15;1831059;50;1;8;883;20301;69;416;16704;31006;319715;46296;98;1831312;2538;2081;36;2924472;2020;"06/03/2020";5;11,56;57,8;11,56;57,8;57,8
47122;15;1831059;50;1;8;883;20301;69;416;8259;129516;319715;46296;98;1831312;2538;2081;36;2924493;2020;"06/03/2020";600;18,08;10848;18,08;10848;10848
47122;15;1831059;50;1;8;883;20301;69;416;8259;118640;319715;46296;98;1831312;2538;2081;36;2924494;2020;"06/03/2020";200;11,69;2338;11,69;2338;2338
47122;15;1831059;50;1;8;883;20301;69;416;8259;58319;319715;46296;98;1831312;2538;2081;36;2924495;2020;"06/03/2020";600;17,76;10656;17,76;10656;10656
47122;15;1831059;50;1;8;883;20301;69;416;8259;112324;319715;46296;98;1831312;2538;2081;36;2924496;2020;"06/03/2020";520;15,89;8262,8;15,89;8262,8;8262,8
47122;15;1831059;50;1;8;883;20301;69;416;8613;52414;319715;46296;98;1831312;2538;2081;36;2924497;2020;"06/03/2020";100;12,1;1210;12,1;1210;1210
47122;15;1831059;50;1;8;883;20301;69;416;8613;25749;319715;46296;98;1831312;2538;2081;36;2924498;2020;"06/03/2020";300;9,48;2844;9,48;2844;2844
47121;15;1831008;50;1;8;883;57757;69;795;21413;167160;319605;46296;1292;1831312;2538;2925;36;2926730;2020;"05/03/2020";6000;1,03;6175,2;1,03;6175,2;6175,2
47122;15;1831008;50;1;8;883;20569;69;795;21413;167182;319829;46296;480;1831312;2538;2925;36;2927418;2020;"06/03/2020";1e+05;0,01;1380;0,01;1380;1380
47122;15;1831008;50;1;8;883;35542;69;795;21413;178169;319829;46296;480;1831312;2538;2925;36;2927419;2020;"06/03/2020";15000;0,02;313,5;0,02;313,5;313,5
47122;15;1831008;50;1;8;883;20569;69;795;21413;167148;319829;46296;480;1831312;2538;2925;36;2927417;2020;"06/03/2020";40000;0,02;616;0,02;616;616
47120;15;1831017;50;1;8;883;23074;69;740;13114;147581;319658;46296;1174;1831312;2538;2842;36;2925603;2020;"04/03/2020";30;6,9;207;6,9;207;207
47125;15;1831008;50;1;8;883;57757;69;795;21414;167213;319813;46296;1292;1831312;2538;2925;36;2928072;2020;"09/03/2020";20000;0,05;982;0,05;982;982
47125;15;1831008;50;1;8;883;57757;69;795;21414;167220;319813;46296;1292;1831312;2538;2925;36;2928073;2020;"09/03/2020";50000;0,23;11500;0,23;11500;11500
47125;15;1831008;50;1;8;883;57757;69;795;21413;167144;319813;46296;480;1831312;2538;2925;36;2928074;2020;"09/03/2020";148000;0,06;8288;0,06;8288;8288
47119;15;1831008;50;1;8;883;35542;69;795;21416;167169;319589;46296;480;1831312;2538;2925;36;2925456;2020;"03/03/2020";16000;0,04;574,4;0,04;574,4;574,4
47119;15;1831008;50;1;8;883;20569;69;795;21413;167228;319589;46296;480;1831312;2538;2925;36;2925457;2020;"03/03/2020";60000;0,04;2280;0,04;2280;2280
47122;15;1831008;50;1;8;883;19530;69;507;21582;169930;319692;46296;1917;1831312;2538;2925;36;2927700;2020;"06/03/2020";990;3,15;3118,5;3,15;3118,5;3118,5
47115;15;1831017;50;1;8;883;23074;69;740;13114;147581;319472;46296;1174;1831312;2538;2842;36;2922924;2020;"06/03/2020";100;6,9;690;6,9;690;690
47120;14;1831017;50;1;8;790;55227;69;342;15877;23291;319833;46296;1330;1831312;2538;2842;353;2925856;2020;"09/03/2020";70;2,79;195,3;2,84;198,8;198,8
47120;14;1831017;50;1;8;790;55227;69;342;15877;21519;319833;46296;1272;1831312;2538;2842;353;2925857;2020;"09/03/2020";50;2,99;149,5;2,84;142;142
47120;14;1831017;50;1;8;790;55227;69;446;21581;170046;319833;46296;1544;1831312;2538;2842;353;2925858;2020;"09/03/2020";30;9,1;273;10,42;312,6;312,6
47120;14;1831017;50;1;8;790;55227;69;342;15877;23293;319833;46296;1344;1831312;2538;2842;353;2925859;2020;"09/03/2020";80;4,91;392,8;5,45;436;436
47119;15;1831008;50;1;8;883;35542;69;795;21415;167200;319747;46296;1292;1831312;2538;2925;36;2925372;2020;"03/03/2020";13000;0,2;2574;0,2;2574;2574
47120;15;1831081;50;1;8;883;13711;42;399;5205;123733;319737;46296;889;1831334;2923;2014;36;2906822;2020;"04/03/2020";100;0,39;39;0,39;39;39
47120;15;1831081;50;1;8;883;13711;42;399;5205;106749;319737;46296;889;1831334;2923;2014;36;2906823;2020;"04/03/2020";200;0,35;70;0,35;70;70
47120;15;1831081;50;1;8;883;13711;42;399;13190;2413;319737;46296;889;1831334;2923;2014;36;2906824;2020;"04/03/2020";6500;0,51;3315;0,51;3315;3315
47120;15;1831081;50;1;8;883;13711;42;399;18630;16813;319737;46296;889;1831334;2923;2014;36;2906825;2020;"04/03/2020";100;3,84;384;3,84;384;384
47120;15;1831081;50;1;8;883;13711;42;624;10733;10036;319737;46296;889;1831334;2923;2014;36;2906826;2020;"04/03/2020";200;1,8;360;1,8;360;360
47120;15;1831081;50;1;8;883;20931;42;399;18958;16151;319567;46296;889;1831334;2923;2014;36;2915658;2020;"04/03/2020";1000;9,95;9950;9,95;9950;9950
47119;15;1831081;50;1;8;883;22107;42;399;16042;22160;319783;46296;889;1831334;2923;2014;36;2906844;2020;"03/03/2020";10;163;1630;163;1630;1630
47119;15;1831081;50;1;8;883;22107;42;399;16042;22153;319783;46296;889;1831334;2923;2014;36;2906845;2020;"03/03/2020";60;30;1800;30;1800;1800
47125;15;1831100;50;1;8;883;13711;42;624;10733;10036;319461;46296;889;1831882;2923;3331;36;2927198;2020;"09/03/2020";1500;1,8;2700;1,8;2700;2700
47120;15;1831008;50;1;8;883;35283;42;525;13391;189082;319573;46296;893;1831334;2923;2925;36;2926298;2020;"04/03/2020";1000;3,55;3550;3,55;3550;3550
47120;15;1831008;50;1;8;883;21716;42;399;19153;129188;319573;46296;889;1831334;2923;2925;36;2926299;2020;"04/03/2020";2;5000;10000;5000;10000;10000
47120;15;1831008;50;1;8;883;20176;42;399;473;88152;319573;46296;889;1831334;2923;2925;36;2925839;2020;"04/03/2020";100;1,81;181;1,81;181;181
47120;15;1831008;50;1;8;883;20176;42;399;473;86373;319573;46296;889;1831334;2923;2925;36;2925840;2020;"04/03/2020";100;1,88;188;1,88;188;188
47120;15;1831008;50;1;8;883;21252;42;399;11012;59513;319573;46296;889;1831334;2923;2925;36;2925841;2020;"04/03/2020";200;0,98;196;0,98;196;196
47120;15;1831008;50;1;8;883;20176;42;399;473;121507;319573;46296;889;1831334;2923;2925;36;2925842;2020;"04/03/2020";100;1,83;183;1,83;183;183
47120;15;1831008;50;1;8;883;20176;42;399;473;134915;319573;46296;889;1831334;2923;2925;36;2925843;2020;"04/03/2020";200;1,88;376;1,88;376;376
47120;15;1831008;50;1;8;883;15677;42;399;10825;106652;319573;46296;889;1831334;2923;2925;36;2926215;2020;"04/03/2020";5000;1,38;6900;1,38;6900;6900
47120;15;1831008;50;1;8;883;20176;42;399;13190;22034;319573;46296;889;1831334;2923;2925;36;2925845;2020;"04/03/2020";100;0,4;40;0,4;40;40
47120;15;1831008;50;1;8;883;13711;42;399;13190;14755;319573;46296;889;1831334;2923;2925;36;2925846;2020;"04/03/2020";200;0,59;118;0,59;118;118
47120;15;1831008;50;1;8;883;19898;42;399;13190;14756;319573;46296;889;1831334;2923;2925;36;2925847;2020;"04/03/2020";20;0,93;18,6;0,56;11,2;11,2
47120;15;1831008;50;1;8;883;20176;42;399;13190;127645;319573;46296;889;1831334;2923;2925;36;2925848;2020;"04/03/2020";600;0,3;180;0,3;180;180
47125;15;1831008;50;1;8;883;20176;42;399;473;86474;319626;46296;889;1831334;2923;2925;36;2928336;2020;"09/03/2020";100;1,81;181;1,81;181;181
47125;15;1831008;50;1;8;883;20176;42;399;16042;16941;319516;46296;889;1831334;2923;2925;36;2928341;2020;"09/03/2020";100;0,66;66;0,66;66;66
47125;15;1831008;50;1;8;883;20176;42;525;21718;174677;319515;46296;1750;1831226;2923;2925;36;2928391;2020;"09/03/2020";360;4,58;1648,8;4,58;1648,8;1648,8
47125;15;1831008;50;1;8;883;21252;42;399;14145;94083;319729;46296;889;1831334;2923;2925;36;2928436;2020;"09/03/2020";10;81,85;818,5;81,85;818,5;818,5
47125;15;1831008;50;1;8;883;35542;42;399;6227;84931;319729;46296;889;1831334;2923;2925;36;2928437;2020;"09/03/2020";32;12,44;398,08;12,44;398,08;398,08
47125;15;1831008;50;1;8;883;20931;42;399;503;11662;319729;46296;889;1831334;2923;2925;36;2928438;2020;"09/03/2020";100;1,1;110;1,1;110;110
47125;15;1831008;50;1;8;883;18682;42;399;10825;147933;319729;46296;889;1831334;2923;2925;36;2928439;2020;"09/03/2020";9000;0,18;1620;0,18;1620;1620
47125;15;1831008;50;1;8;883;23952;42;399;3436;27950;319729;46296;889;1831334;2923;2925;36;2928440;2020;"09/03/2020";2000;0,48;960;0,48;960;960
47125;15;1831008;50;1;8;883;17532;42;624;10733;8733;319729;46296;889;1831334;2923;2925;36;2928441;2020;"09/03/2020";10000;0,09;900;0,09;900;900
47125;15;1831008;50;1;8;883;35542;42;399;6227;141492;319729;46296;889;1831334;2923;2925;36;2928442;2020;"09/03/2020";32;23,26;744,32;23,26;744,32;744,32
47125;15;1831008;50;1;8;883;18682;42;399;10825;147937;319729;46296;889;1831334;2923;2925;36;2928443;2020;"09/03/2020";9000;0,28;2520;0,28;2520;2520
47120;15;1831008;50;1;8;883;22976;42;399;4179;69332;319513;46296;889;1831334;2923;2925;36;2926102;2020;"04/03/2020";4;280;1120;280;1120;1120
47121;15;1831008;50;1;8;883;23776;18;239;21584;170093;319680;46296;1916;1831311;2923;2925;36;2926828;2020;"05/03/2020";120;6,8;816;6,8;816;816
47120;15;1831008;50;1;8;883;21792;42;525;8460;173903;319573;46296;889;1831334;2923;2925;36;2925849;2020;"04/03/2020";20;68;1360;68;1360;1360
47120;15;1831008;50;1;8;883;19898;58;732;15799;100012;319573;46296;889;1831373;2923;2925;36;2926033;2020;"04/03/2020";20000;0,15;3000;0,15;3000;3000
47125;15;1831008;50;1;8;883;59131;42;525;13390;106328;319400;46296;889;1831226;2923;2925;36;2928425;2020;"09/03/2020";200;37;7400;37;7400;7400
47125;15;1831008;50;1;8;883;17532;42;525;5999;106146;319400;46296;433;1831226;2923;2925;36;2928426;2020;"09/03/2020";200;3;600;3;600;600
47125;15;1831008;50;1;8;883;30510;42;525;122;127580;319400;46296;889;1831226;2923;2925;36;2928427;2020;"09/03/2020";200;10,8;2160;10,8;2160;2160
47125;15;1831008;50;1;8;883;30510;42;525;9333;55056;319400;46296;889;1831226;2923;2925;36;2928428;2020;"09/03/2020";200;3,5;700;3,5;700;700
47125;15;1831008;50;1;8;883;18602;42;525;13390;166998;319400;46296;889;1831226;2923;2925;36;2928429;2020;"09/03/2020";100;6;600;6;600;600
47125;15;1831008;50;1;8;883;30510;42;525;19044;15749;319400;46296;1166;1831226;2923;2925;36;2928430;2020;"09/03/2020";200;13;2600;13;2600;2600
47125;15;1831008;50;1;8;883;22107;42;624;19233;127799;319510;46296;889;1831334;2923;2925;36;2928353;2020;"09/03/2020";200;3,5;700;3,5;700;700
47125;15;1831008;50;1;8;883;36057;42;399;8299;125439;319791;46296;889;1831334;2923;2925;36;2928400;2020;"09/03/2020";500;1,63;815;1,63;815;815
47125;15;1831008;50;1;8;883;36057;42;399;8299;75534;319791;46296;889;1831334;2923;2925;36;2928401;2020;"09/03/2020";2000;1,65;3300;1,65;3300;3300
47125;15;1831008;50;1;8;883;20176;42;525;13593;63795;319791;46296;889;1831334;2923;2925;36;2928402;2020;"09/03/2020";20000;0,59;11800;0,59;11800;11800
47125;15;1831008;50;1;8;883;19946;42;399;289;106809;319791;46296;889;1831334;2923;2925;36;2928403;2020;"09/03/2020";10000;0,21;2100;0,21;2100;2100
47125;15;1831008;50;1;8;883;23952;42;399;13311;128305;319791;46296;889;1831334;2923;2925;36;2928404;2020;"09/03/2020";100;73;7300;73;7300;7300
47125;15;1831008;50;1;8;883;20176;42;399;16571;60532;319791;46296;889;1831334;2923;2925;36;2928405;2020;"09/03/2020";200;2,08;416;2,08;416;416
47125;15;1831008;50;1;8;883;23952;42;399;10980;106743;319791;46296;889;1831334;2923;2925;36;2928406;2020;"09/03/2020";2000;0,66;1320;0,66;1320;1320
47125;15;1831008;50;1;8;883;35542;42;399;8587;141489;319791;46296;889;1831334;2923;2925;36;2928407;2020;"09/03/2020";1000;0,32;320;0,32;320;320
47125;15;1831059;50;1;8;883;21312;42;399;469;120515;319767;46296;889;1831334;2923;2081;36;2923436;2020;"09/03/2020";200;9,3;1860;9,3;1860;1860
47121;15;1831008;50;1;8;883;19946;42;525;2617;137389;319787;46296;889;1831334;2923;2925;36;2926354;2020;"05/03/2020";24000;0,74;17760;0,74;17760;17760
47121;15;1831008;50;1;8;883;19946;42;525;2617;55272;319787;46296;889;1831334;2923;2925;36;2926355;2020;"05/03/2020";48000;0,54;25920;0,54;25920;25920
47125;15;1831008;50;1;8;883;13711;42;399;10983;16773;319506;46296;889;1831334;2923;2925;36;2927923;2020;"09/03/2020";300;4,93;1479;4,93;1479;1479
47120;15;1831008;50;1;8;883;20176;58;732;3441;29425;319573;46296;889;1831373;2923;2925;36;2926032;2020;"04/03/2020";40;4,1;164;4,1;164;164
47120;15;1831008;50;1;8;883;13609;42;399;9103;134879;319573;46296;889;1831334;2923;2925;36;2926153;2020;"04/03/2020";100;22;2200;22;2200;2200
47120;15;1831008;50;1;8;883;17532;42;624;15771;60920;319573;46296;892;1831334;2923;2925;36;2926154;2020;"04/03/2020";1000;31,4;31400;31,4;31400;31400
47120;15;1831008;50;1;8;883;20176;42;399;16571;60532;319573;46296;889;1831334;2923;2925;36;2926155;2020;"04/03/2020";500;2,08;1040;2,08;1040;1040
47120;15;1831008;50;1;8;883;14402;42;525;10965;31889;319573;46296;889;1831334;2923;2925;36;2926156;2020;"04/03/2020";120;1,6;192;1,6;192;192
47120;15;1831008;50;1;8;883;20931;42;399;503;11662;319573;46296;889;1831334;2923;2925;36;2926157;2020;"04/03/2020";200;1,1;220;1,1;220;220
47120;15;1831008;50;1;8;883;20931;42;399;13641;11669;319573;46296;889;1831334;2923;2925;36;2926158;2020;"04/03/2020";500;1,78;890;1,78;890;890
47120;15;1831008;50;1;8;883;20176;42;399;19470;146992;319573;46296;889;1831334;2923;2925;36;2926159;2020;"04/03/2020";100;5,16;516;5,16;516;516
47120;15;1831008;50;1;8;883;36057;42;399;8299;125438;319573;46296;889;1831334;2923;2925;36;2926160;2020;"04/03/2020";600;1,65;990;1,65;990;990
47120;15;1831008;50;1;8;883;20176;42;525;21718;174677;319573;46296;1750;1831226;2923;2925;36;2926235;2020;"04/03/2020";120;4,58;549,6;4,58;549,6;549,6
47120;15;1831008;50;1;8;883;14402;48;832;21610;170572;319573;46296;598;1831226;2923;2925;36;2926236;2020;"04/03/2020";1000;0,75;750;0,75;750;750
47120;15;1831081;50;1;8;883;20176;42;399;473;121507;319616;46296;889;1831334;2923;2014;36;2915532;2020;"04/03/2020";1000;1,83;1830;1,83;1830;1830
47120;15;1831081;50;1;8;883;20176;42;399;473;86474;319616;46296;889;1831334;2923;2014;36;2915553;2020;"04/03/2020";400;1,81;724;1,81;724;724
47120;15;1831081;50;1;8;883;20176;42;399;473;86373;319616;46296;889;1831334;2923;2014;36;2915554;2020;"04/03/2020";1000;1,88;1880;1,88;1880;1880
47120;15;1831081;50;1;8;883;20176;42;399;473;134915;319616;46296;889;1831334;2923;2014;36;2915555;2020;"04/03/2020";1000;1,88;1880;1,88;1880;1880
47125;15;1831008;50;1;8;883;36057;42;399;8299;125438;319791;46296;889;1831334;2923;2925;36;2928408;2020;"09/03/2020";500;1,65;825;1,65;825;825
47125;15;1831008;50;1;8;883;13711;42;399;18630;16813;319791;46296;889;1831334;2923;2925;36;2928409;2020;"09/03/2020";100;3,84;384;3,84;384;384
47125;15;1831008;50;1;8;883;30108;10;501;18916;32209;319723;46296;889;1831307;2923;2925;36;2928366;2020;"09/03/2020";50;10,7;535;10,7;535;535
47125;15;1831008;50;1;8;883;19616;48;832;21609;170586;319615;46296;1751;1831329;2923;2925;36;2928431;2020;"09/03/2020";1000;12,97;12970;12,97;12970;12970
47125;15;1831008;50;1;8;883;19616;48;832;21609;170574;319615;46296;1751;1831329;2923;2925;36;2928432;2020;"09/03/2020";500;13,2;6600;13,2;6600;6600
47125;15;1831008;50;1;8;883;23776;80;621;21585;170128;319449;46296;1071;1831226;2923;2925;36;2928340;2020;"09/03/2020";800;1,44;1155,2;1,44;1155,2;1155,2
47125;15;1831008;50;1;8;883;17532;42;399;17834;106739;319791;46296;943;1831334;2923;2925;36;2928410;2020;"09/03/2020";50;34,99;1749,5;34,99;1749,5;1749,5
47122;15;1831081;50;1;8;883;17532;42;399;17834;106739;319559;46296;943;1831334;2923;2014;36;2926425;2020;"06/03/2020";2250;34,99;78727,5;34,99;78727,5;78727,5
47073;14;1831096;50;1;8;540;44;57;783;399;5792;317813;46296;190;1831313;2928;2631;353;2905551;2020;"21/01/2020";0;3,35;670,8;0;0;0
47073;14;1831096;50;1;8;540;44;57;779;2941;5465;317813;46296;190;1831313;2928;2631;353;2905550;2020;"21/01/2020";0;4,76;4764,7;0;0;0
47073;14;1831096;50;1;8;540;44;57;613;10504;59500;317813;46296;190;1831313;2585;2631;353;2905549;2020;"21/01/2020";0;25;125;0;0;0
47077;14;1831020;50;1;8;66;61169;51;374;20260;137934;317843;46296;889;1831362;2545;2839;350;2906036;2020;"21/01/2020";0;6007;6007;6007;6007;6007
47070;14;1831018;50;1;8;66;1035;51;274;4357;92933;317822;46296;889;1831357;2670;2008;353;2902988;2020;"21/01/2020";0;2035;2035;1770;1770;1770
47076;17;1831031;23;1;1;856;21117;77;73;14768;193902;317837;65493;981;1831763;3068;2883;38;2905767;2020;"21/01/2020";0;6795,24;6795,24;6795,24;6795,24;5189,99
47106;15;1831096;50;1;8;883;20914;9;576;9436;186640;319027;46296;889;1831365;2736;2631;36;2921092;2020;"19/02/2020";0;42690;42689,99;42689,99;42689,99;42689,99
47106;15;1831096;50;1;8;883;20914;9;576;9436;186617;319027;46296;889;1831365;2736;2631;36;2921113;2020;"19/02/2020";0;48852;48852;48852;48852;48852
47106;15;1831096;50;1;8;883;20914;9;576;9436;186634;319027;46296;889;1831365;2736;2631;36;2921114;2020;"19/02/2020";0;24489,76;24489,75;24489,75;24489,75;24489,75
47106;15;1831096;50;1;8;883;20914;9;576;9436;186639;319027;46296;889;1831365;2736;2631;36;2921115;2020;"19/02/2020";0;1446192;1446192;1446192;1446192;1446192
