id_tempo;id_processo;id_orgao_contrato;id_contrato;id_contratado;id_situacao_cont;ano_particao;vr_homologado;vr_atualizado
42510;184792;36;10891;1271;4;2016;42085,80;42085,80
36539;186835;77;46699;22000;4;2012;180000,00;1279800,00
40160;46202;77;49509;52713;4;2014;12539,24;124739,93
36944;1649;77;8819;1920;4;2012;444846,00;1572832,70
47094;317454;76;65560;29930;1;2020;15199,20;15199,20
39154;23636;57;9278;20145;4;2009;5840,80;6008,80
46175;298450;95;62239;20440;4;2019;58149,00;58149,00
46117;285369;9;61717;37376;4;2019;24300,00;0,00
46611;304469;91;62959;39688;1;2019;2049,00;2049,00
37579;279462;95;58742;30098;4;2018;17200,00;17200,00
37602;280583;67;58968;58019;3;2018;15600,00;15600,00
37592;277225;12;58818;25944;4;2018;24000,00;24000,00
37110;273523;96;57525;17605;4;2017;16200,00;16200,00
47596;314224;76;64842;33624;1;2019;11990,00;11990,00
39606;82756;5;40380;19891;4;2009;32400,00;40500,00
47499;308435;95;63622;18049;1;2019;38097,61;38097,61
45265;283530;16;59711;56035;4;2018;11880,00;11880,00
46604;302443;57;62744;128;1;2019;37446,00;37446,00
42921;43003;65;20964;35119;1;2016;4077,60;15095,43
46611;304469;91;62948;17868;1;2019;34999,99;34999,99
46121;295847;9;61768;55466;1;2019;11789,94;0,00
45766;296464;92;61612;37020;2;2018;9742,00;9742,00
45766;295908;36;61642;19742;1;2018;14233,00;14233,00
45758;302717;11;62620;56240;1;2018;4658662,50;4658662,50
45245;278753;99;59487;15240;4;2018;27794,53;27794,53
46600;302350;21;62711;386;1;2019;266717,96;266717,96
47608;316920;37;65047;31915;1;2019;22846,00;22846,00
37530;275575;57;58238;20894;1;2018;20454,00;63796,61
39181;106476;95;9272;19407;4;2009;28917,97;36103,72
40248;188191;57;4013;6669;2;2015;104412,00;228766,71
36958;155740;77;51861;31915;4;2012;24432,40;53472,50
37438;60574;57;8020;21835;4;2013;8116096,75;11651605,96
39692;219840;65;30848;30425;1;2014;441647,84;1064475,20
46631;303460;21;62979;60155;1;2019;35880,00;35880,00
40041;189167;5;44629;10431;4;2009;7148,96;7148,96
37103;273901;36;57421;25969;4;2017;158000,00;158000,00
37385;45417;77;49323;19894;4;2013;31915,00;158245,13
36995;202881;77;48373;17936;4;2012;375200,00;1718708,78
46670;305507;99;63375;60266;1;2019;9149,00;9149,00
47064;317477;81;65303;36668;1;2020;5980,00;5980,00
41096;251889;65;49548;47928;1;2015;72750,00;368173,76
38747;90687;100;52290;5399;3;2009;73560,00;73560,00
45743;294034;57;61176;19627;2;2018;79992,00;79992,00
45686;289311;21;60612;29710;3;2018;48585,60;56683,20
36939;143636;77;16346;17603;4;2012;2210624,35;4636457,27
47052;317312;57;65174;56356;1;2019;416999,00;416999,00
36114;157637;77;53052;19590;4;2017;6376,55;6376,55
45286;282897;57;59950;20569;4;2018;88965,00;88965,00
40154;152715;92;14940;20246;1;2014;3496432,16;22649422,30
42079;117663;81;38638;22463;4;2016;223200,00;238384,43
37043;265475;57;56254;18652;4;2017;7937,30;0,00
36689;265475;57;56204;13700;4;2017;3952,00;0,00
42955;11507;57;51375;30624;4;2016;246494,00;246494,00
39166;189175;57;21879;2176;4;2009;104860,00;104860,00
42532;82317;81;48743;21005;1;2016;13308,00;54173,09
36597;259571;95;55061;21117;2;2017;210120,00;420240,00
47064;316189;96;65353;15619;1;2020;11574778,46;11574778,46
42999;98280;77;45405;31700;4;2017;6825,00;6825,00
46694;307926;27;63584;60413;1;2019;7740,00;7740,00
39152;138017;81;19287;17603;3;2009;278234,16;278234,16
39176;106536;41;5896;4621;4;2009;8868,00;8868,00
46215;300705;43;62382;19494;4;2019;19992,00;19992,00
45316;287455;92;60347;28746;1;2018;349920,00;699840,00
46687;308097;21;63477;58167;1;2019;2240,00;2240,00
45674;287840;91;60474;25833;2;2018;533000,00;536447,15
45239;281689;65;59443;18711;1;2018;3199997,00;3199997,00
46611;304469;91;62956;19474;1;2019;3570,00;3570,00
45245;282574;92;59465;56665;1;2018;40533,37;83195,48
36627;299439;99;55466;32713;4;2017;0,00;171741,32
36627;261450;99;55466;32713;4;2017;1069582,90;1033492,86
45665;288235;16;60356;20176;2;2018;16860,00;16860,00
46681;307842;95;63712;27207;4;2019;144166,05;144166,05
46690;308089;57;63548;22000;1;2019;15035,72;15035,72
46230;303916;81;62840;32713;1;2019;71800,95;71800,95
46635;305279;95;63129;2592;4;2019;12000,00;15000,00
39591;161690;5;22717;5468;4;2009;59600,00;274453,18
42921;184864;92;53897;22000;1;2016;58977,00;192233,32
46601;303030;65;62910;59827;1;2019;35666,52;35666,52
46161;296733;91;62012;3667;1;2019;5506,20;5506,20
45757;295361;98;61416;13700;2;2018;20797,44;20797,44
46144;296475;92;61921;18217;4;2019;7970,00;7970,00
39133;126148;95;31088;12960;4;2009;64170,00;64170,00
45766;295566;91;61581;20109;1;2018;160322,00;160322,00
47595;314360;95;64779;26657;1;2019;60663,00;60663,00
39132;114355;95;50540;22650;4;2009;1538,88;5862,37
37607;280547;23;59078;31915;1;2018;81657,60;163315,20
40717;164635;81;12403;20083;1;2015;92000,00;160996,96
38745;94602;79;21878;31915;4;2009;28213,68;37148,26
36660;263008;43;55840;32713;4;2017;220644,33;441288,66
39145;43341;16;11787;12007;4;2009;102020,10;102020,10
45734;293608;57;61044;31215;4;2018;71000,00;71000,00
45735;292396;95;61059;55510;4;2018;42179,43;42179,43
41542;74206;5;3269;21821;1;2015;4347,96;9091,90
45667;288367;67;60382;45214;4;2018;3500,00;3500,00
36642;264058;81;55747;21692;1;2017;25345,44;32434,59
45743;294515;95;61196;13311;4;2018;59784,49;59784,49
37572;275867;95;58634;33647;4;2018;115000,00;115000,00
37572;275867;95;58641;22671;4;2018;190000,00;190000,00
37110;273776;82;57543;31915;1;2017;1315807,00;3966260,09
45693;290607;67;60701;58331;4;2018;0,01;0,00
46691;305879;99;63558;58457;1;2019;64308,00;64308,00
37572;275867;95;58638;16193;4;2018;55000,00;55000,00
45688;290100;95;60675;20941;2;2018;6705,81;6705,81
45731;293984;65;61060;31215;1;2018;0,00;24500,00
46677;305879;99;63435;17722;1;2019;72500,00;72500,00
36120;177256;95;14288;25340;4;2017;80160,00;82991,57
46167;301303;95;62406;25978;4;2019;3055,00;3055,00
39195;23632;23;22715;14349;4;2009;9235,00;9235,00
40032;35542;77;42973;18906;4;2009;8580,00;4503,00
40032;35542;77;49689;20967;4;2009;25632,00;25632,00
39209;74907;36;49685;54457;4;2009;17978,10;17978,10
39584;62987;5;5894;16827;4;2009;3703,68;3703,68
46593;302908;81;62656;20137;1;2019;4476151,47;4476151,47
39180;82779;54;28552;10185;4;2009;11438,00;11438,00
39187;232815;95;50545;5899;4;2009;1634,49;1634,49
39179;201009;57;34556;18128;4;2009;30494,50;30494,50
39203;169459;12;37918;14455;4;2009;161616,00;161616,00
38727;39320;65;21023;20921;4;2009;1200000,00;1200000,00
38739;133915;57;20133;19940;4;2009;136500,00;802702,25
38677;248622;63;33647;20781;4;2009;8000,00;8664,13
38720;70851;4;49671;19494;4;2009;2150,00;2150,00
38642;177325;76;26081;10770;4;2008;90000,00;506505,00
39118;169468;95;37922;16168;4;2009;20000,00;20000,00
38744;236623;57;10950;10904;4;2009;3976,00;3976,00
39155;141929;92;4194;21495;4;2009;16000,00;23000,00
39154;23636;57;5895;19838;4;2009;2199,60;2199,60
39111;137946;1;11775;24262;4;2009;462380,00;577973,60
38685;181224;92;8438;20021;4;2009;4748,00;4748,00
39113;70866;16;21865;21499;4;2009;7280,00;9100,00
38725;7849;76;21026;20650;4;2009;419987,52;436058,40
38698;212947;26;42959;17603;3;2009;506520,22;1833389,05
39109;78731;36;18417;15615;4;2009;821015,50;821015,50
38720;201019;26;48815;19931;3;2009;499,00;2869,22
38740;70863;92;21864;10084;4;2009;594,00;594,00
38738;70862;26;9269;10439;4;2009;15000,00;15000,00
39172;157764;16;28538;15294;4;2009;2140,00;2140,00
38720;220859;92;26879;15902;4;2009;2603,00;2603,00
39134;126092;96;21866;20772;4;2009;319982,12;454058,08
39182;23609;57;38730;20416;4;2009;318,20;318,20
39606;90752;5;29424;21266;4;2009;1486,40;1486,40
39130;15802;65;38737;31915;4;2009;691545,96;691545,96
39576;23610;95;42961;10151;4;2009;33298,00;33298,00
38686;82714;81;13453;14408;4;2009;26316423,56;26561276,19
39104;141927;95;38729;20111;4;2009;39010,80;39010,80
38735;126097;64;38735;5480;4;2009;14000,00;14000,00
39118;31518;16;11780;20145;4;2009;1892,28;1892,28
38715;78765;64;5075;20908;4;2009;90432,00;128112,00
39122;216920;95;36244;19562;4;2009;17750,00;17750,00
39154;212976;95;48820;3684;4;2009;8800,00;8800,00
38715;157762;64;33661;822;4;2009;90432,00;128112,00
38731;94566;64;53087;592;4;2009;284200,00;284200,00
39141;244667;76;37094;813;4;2009;20700,00;20700,00
39120;161640;1;30261;1658;4;2009;28380,00;28380,00
39202;23707;96;27737;16477;4;2009;501000,00;501000,00
39133;70912;76;22711;17205;4;2009;176234,40;1126557,00
38707;23612;92;19275;6257;4;2009;1200,00;1200,00
39124;220868;95;21031;20111;4;2009;63000,00;63000,00
39120;31518;16;39535;22421;4;2009;2384,70;2384,70
39111;157760;90;845;362;4;2009;718,80;718,80
39111;228800;78;8442;10638;4;2009;34715,00;34715,00
39141;133942;95;42967;21105;4;2009;11328,83;14157,15
39625;27482;81;13455;20581;4;2009;127639,23;127639,23
38715;27485;64;18422;816;4;2009;90432,00;128112,00
39178;189128;57;47969;15836;4;2009;14330,00;14330,00
39172;189128;57;21869;18602;4;2009;5275,20;5275,20
38734;232743;64;14312;7142;4;2009;24500,00;24500,00
39172;189128;57;53083;18682;4;2009;63301,00;70801,00
38691;11835;81;31953;20694;4;2009;41497461,68;42781525,18
39131;51171;98;10124;18732;4;2009;7195,60;7195,60
39151;35512;16;39537;11106;4;2009;148893,00;148893,00
38719;181268;92;15962;20126;3;2009;5250,00;5250,00
39172;23609;57;23559;21052;4;2009;2692,79;2692,79
39161;11817;36;40374;19348;4;2009;1443,60;1443,60
39173;232741;36;29407;19786;4;2009;589,40;589,40
39123;133938;95;9276;18339;4;2009;26600,00;26600,00
38731;161662;98;23560;19202;4;2009;30160,00;31083,00
39181;106476;95;46306;23222;4;2009;10043,90;12540,70
39181;173380;81;22710;12592;4;2009;1690171,60;1776218,85
39150;78751;57;39543;19407;4;2009;61820,00;61902,00
39131;114314;36;17618;20648;4;2009;42362,00;42362,00
39153;169509;76;30268;13232;4;2009;10008,00;10008,00
38731;15817;64;33667;3922;4;2009;93100,00;93100,00
38748;204904;57;1759;9320;4;2009;86400,00;339035,02
39145;138002;82;21040;7796;4;2009;11025,00;21552,49
39150;78751;57;12613;18906;4;2009;250228,25;299908,25
39144;122350;95;17627;5277;4;2009;61400,00;61400,00
39200;102587;92;39553;5376;4;2009;3568,00;3568,00
39187;232815;95;26098;21706;4;2009;807,00;807,00
39141;102601;92;45454;14335;4;2009;5610,00;5610,00
45680;289299;42;60561;26340;1;2018;32700,00;43350,00
37116;273896;57;57770;16191;4;2017;1560,00;1560,00
36679;265291;57;56032;19175;4;2017;8819,00;0,00
46640;303937;99;63125;33413;1;2019;49110,00;49110,00
40088;114730;95;3464;1113;4;2010;41664,00;41664,00
40076;201484;16;21951;54434;4;2010;57350,00;57350,00
39136;55080;57;45455;16472;4;2009;11759,12;11759,12
39155;114359;82;42136;1682;4;2009;8630,00;8630,00
39136;244724;95;31091;17605;4;2009;25930,86;25930,86
39136;55080;57;50544;10973;4;2009;8364,32;8364,32
39141;7945;57;32818;20302;4;2009;7671,18;7671,18
39136;7945;57;24424;22492;4;2009;2249,00;2249,00
39154;43373;1;25261;21105;4;2009;1180,00;1180,00
39171;15877;12;48846;21306;4;2009;2498496,00;3118463,04
39112;130024;11;45456;46071;4;2009;1464,00;1464,00
38747;82771;12;46324;41294;4;2009;61500,00;61500,00
39208;55095;41;23570;20818;4;2009;24850,00;49700,00
39134;142003;95;16787;20749;4;2009;758999,98;948681,15
39134;142003;95;21886;20319;4;2009;720427,00;783464,77
39153;70991;83;53097;18988;4;2009;500000,00;1576889,59
39159;7938;81;10138;23228;4;2009;3182926,56;15860360,64
39133;90715;42;1767;14107;4;2009;8702,72;8702,72
39129;70970;95;46325;16477;4;2009;120000,00;120000,00
39160;119;95;39552;17522;4;2009;348569,98;986061,79
39186;197202;54;32816;22835;4;2009;4000,00;4000,00
38119;145965;81;52294;20911;4;2003;14965961,04;14965961,04
39182;204905;16;42982;13709;4;2009;9519,90;9519,90
39606;90752;5;2569;19148;4;2009;354,48;354,48
41490;3995;96;17632;31915;4;2011;554920,00;554920,00
39141;27584;76;7610;5403;4;2009;6408,00;6408,00
40034;225256;95;15228;21077;4;2009;1824810,35;1824810,35
39590;228857;95;9289;20606;4;2009;1999,96;1999,96
40060;185642;5;48909;20407;4;2009;3975,06;3975,06
39211;7983;12;16791;40738;4;2009;2000,00;2000,00
39599;224892;1;15978;17832;4;2009;24345,00;24345,00
39118;248745;56;17629;18635;4;2009;7800,00;7800,00
39180;70980;14;7606;2334;4;2009;249700,00;249700,00
39161;209004;92;10141;23154;4;2009;1199,90;1199,90
40054;130330;36;17696;36083;4;2009;2250,00;6440,75
39617;43411;16;25278;20545;3;2009;3819660,00;19752142,66
39140;114402;11;28560;45788;4;2009;1952,00;11468,00
39158;118273;81;1777;114;4;2009;880,00;880,00
39176;110399;36;32825;22503;4;2009;53490,00;53490,00
40035;237097;95;34658;15868;4;2009;3674880,00;3674880,00
39179;181359;54;41282;20283;4;2009;48767,00;48767,00
39197;19754;36;52299;6940;4;2009;19500,48;19500,48
39152;59075;64;31105;18279;4;2009;189610,39;189610,39
39109;31622;92;34595;24265;4;2009;2570,00;2570,00
39111;130072;95;26107;7435;4;2009;6480,00;6480,00
39173;51163;92;29432;19299;4;2009;2913,08;3070,21
39673;82830;81;22729;23228;3;2009;2151302,89;2151302,89
39614;110416;65;868;4760;4;2009;13900000,00;15553098,45
39141;114422;92;15174;14756;4;2009;2250,00;2250,00
39155;106602;92;39561;20889;4;2009;1039,10;1039,10
38734;236797;92;19296;12525;4;2009;600,00;600,00
39182;228897;23;31;20597;4;2009;77423,40;77423,40
40040;181679;95;48920;1002;4;2009;12950,00;12950,00
39194;224942;42;40402;20612;4;2009;1142,40;4804,80
39586;59089;81;15980;11548;4;2009;19514078,35;19835221,42
39597;134074;81;47158;7272;4;2009;58500,00;58500,00
39179;15930;95;36276;9097;4;2009;26480,00;26480,00
39572;98616;95;13477;19838;4;2009;43197,60;32398,20
40032;150241;55;9349;18729;4;2009;5810,00;5810,00
38678;94709;92;6759;42874;4;2009;18159,96;85913,52
39174;94682;11;23583;16463;4;2009;6469,00;6469,00
39216;59095;92;10978;11152;4;2009;3644,00;3644,00
39202;217047;95;9295;15941;4;2009;2601,00;3221,00
39640;43305;5;27740;13709;4;2009;30745,80;30745,80
39134;217028;16;12634;54286;4;2009;15576,00;15576,00
40130;4337;95;29490;14033;4;2010;169200,00;169200,00
38721;63068;81;21894;20891;2;2009;5759999,90;7489594,18
38671;59115;22;36275;44938;4;2009;13200,00;13200,00
38745;209031;81;6757;26197;4;2009;6389999,11;8454509,73
40041;209383;42;53166;653;4;2009;2614,86;2614,86
39174;142069;11;41289;16463;4;2009;14299,00;14299,00
39165;86809;92;40;6402;3;2009;2241,00;2241,00
39111;106595;1;42144;22103;4;2009;19092,50;19092,50
39118;209024;98;42984;17603;4;2009;2254994,88;6338991,96
39202;8036;96;49701;20545;3;2009;2900922,00;2900922,00
40068;59402;95;41368;16168;4;2010;5000,00;5000,00
39572;98616;95;47159;11427;4;2009;5049,00;3786,75
39215;209062;57;53106;11556;4;2009;4092,00;4092,00
43152;86806;41;2579;606;4;2007;40800,00;87288,00
40035;8340;95;17690;20203;4;2009;2814,84;2814,84
39200;86642;5;17639;16831;4;2009;2556,99;2556,99
39138;27678;10;47998;20818;4;2009;3944,00;3944,00
39201;98650;16;42147;22161;4;2009;78344,35;79726,03
40059;138415;12;2640;742;4;2009;497735,26;497735,26
40101;244777;57;24441;13578;4;2010;23660,00;23660,00
39167;19798;41;10152;5114;4;2009;15021,00;15021,00
39582;146048;82;46337;12904;4;2009;22000,00;22000,00
40495;181387;92;19302;16127;4;2010;129564,00;129564,00
37927;173532;5;9305;20271;4;2013;1933,76;1933,76
39577;221068;5;49708;19576;2;2009;2765,00;2765,00
39217;75000;65;4218;15405;4;2009;275000,00;275000,00
39591;193338;40;39572;18920;4;2009;67899,86;67899,86
39118;228970;92;5915;990;4;2009;4611,00;4611,00
40076;47783;95;16051;19940;4;2010;1509954,26;1397414,18
39631;95014;64;11045;24262;4;2009;28650,00;30875,00
39190;244815;36;18448;16279;4;2009;19890,00;19890,00
39584;157904;57;53110;19175;4;2009;16473,60;16473,60
39189;153973;95;42990;3022;4;2009;13045,00;13045,00
39203;221040;1;874;4889;4;2009;4378,00;4378,00
39203;130132;57;5919;7173;4;2009;6900,00;6900,00
39660;138111;5;31986;23776;4;2009;3175,20;3175,20
38696;212;81;27751;14408;4;2009;2839767,02;2839767,02
39217;157909;16;39569;9236;4;2009;1637,00;1637,00
40089;213422;92;11031;661;4;2010;5503,00;5503,00
39614;19836;36;43800;8749;4;2009;3024,00;3024,00
39660;221054;83;29437;19442;4;2009;160400,00;812739,58
39621;138127;99;5917;13697;4;2009;1901,25;1901,25
39606;138129;36;13483;14349;4;2009;784,50;784,50
40041;31940;1;12706;16746;4;2009;9142,95;9142,95
39181;169709;76;21908;20781;4;2009;1469856,02;4857192,15
39147;165791;22;39567;652;4;2009;25200,00;24013,13
39583;4030;22;45473;19677;4;2009;25095,00;6278,53
39158;11993;39;47168;19919;4;2009;142077,60;142077,60
39572;16010;76;45481;1512;4;2009;61977,00;387417,00
39633;157938;81;31117;21981;4;2009;11620503,27;12799206,88
39182;67098;11;45478;45683;4;2009;1190,00;3570,00
39579;19843;22;44653;18198;4;2009;1700,00;6947,85
39600;118356;1;6770;20173;4;2009;9230,00;9230,00
39575;240;1;879;22119;4;2009;2637,90;2637,90
39569;213148;1;877;27496;4;2009;7500,00;7500,00
39203;193358;57;14339;20758;4;2009;14049,86;17399,78
39209;27736;10;20183;19140;4;2009;52000,00;52000,00
39182;193388;11;22744;44009;4;2009;732,00;732,00
39214;63203;82;35437;21780;4;2009;74000,00;370000,00
41390;35682;81;53114;18150;4;2006;15756918,22;15756918,22
39200;229027;98;42162;14455;4;2009;27000,00;54000,00
39182;232984;3;45485;20781;4;2009;100,00;100,00
39635;78987;12;35434;21107;4;2009;59410,15;59410,15
39642;82912;95;39585;19407;4;2009;78000,00;78000,00
36448;90866;81;40413;16662;4;2007;3076528,14;3076528,14
40122;12030;81;33707;3735;4;2010;16586,00;16586,00
39596;8075;65;49710;2813;4;2009;113799,60;113799,60
40040;224971;77;3412;9633;4;2009;129500,00;175622,02
39597;173551;36;16809;663;4;2009;9450,00;9450,00
39640;201241;81;10162;1566;4;2009;56250,00;53215,00
39571;90871;95;18453;20646;4;2009;34889,94;34889,94
39617;181428;95;2587;16477;4;2009;166858,95;166858,95
39216;134141;10;43803;4889;4;2009;13688,00;13688,00
39593;126300;1;1790;11602;4;2009;21349,96;21349,96
39202;47543;56;50585;7406;4;2009;2800,00;2800,00
40027;94785;70;20182;35083;4;2009;2415,00;4545,00
39578;118379;16;53125;20145;4;2009;4170,96;4390,16
39584;110545;4;44665;2917;4;2009;2200,00;2200,00
38655;165880;54;21077;21664;4;2008;249697,50;49697,50
39570;236902;82;30306;1272;4;2009;2730,00;2730,00
39591;4125;42;26925;19940;4;2009;74918,04;253301,63
40042;67417;57;12720;159;4;2009;2580,00;2580,00
39571;185398;57;48877;21210;4;2009;4187,90;4187,90
39571;185398;57;19319;16978;4;2009;40339,90;40339,90
39619;201260;76;5932;81;4;2009;72335,70;149998,50
38232;12068;54;27759;395;4;2008;144905,20;157489,55
39585;71153;94;13489;17143;4;2009;31880,00;69290,33
39633;82940;95;31131;18604;4;2009;2171,54;2171,54
39640;71177;77;29450;23602;3;2009;49200,00;161400,00
39596;236913;95;32000;14033;4;2009;35800,00;35800,00
40028;134207;81;1798;23951;3;2009;28721,28;28721,28
39216;98754;36;44672;48570;3;2009;4800,00;15733,08
39645;94793;36;48876;17302;4;2009;53999,55;53999,55
39661;150036;12;44669;20892;4;2009;2750,00;2750,00
39590;47502;39;46356;16304;2;2009;14590,00;29018,00
39607;157995;64;36293;39596;4;2009;24480,00;24480,00
39640;51444;57;12669;645;4;2009;7861,00;7861,00
40031;71152;16;47184;23222;4;2009;13390,00;13390,00
40035;71152;16;43008;3119;4;2009;261,60;261,60
39624;19946;100;48885;14627;4;2009;32600,00;37164,00
39197;122533;41;42172;9746;4;2009;7940,00;7940,00
39188;134197;69;5111;14694;4;2009;2438084,42;3142061,57
39216;181521;36;25304;8379;2;2009;2830000,00;2893386,19
39210;193412;100;27762;10230;4;2009;41383,19;82766,38
41036;225277;12;30363;13075;4;2010;111588,00;111588,00
40054;197452;5;25305;21988;4;2009;199681,26;112681,26
39674;130226;76;12665;10482;4;2009;8892,00;8892,00
39620;71181;57;14359;17466;4;2009;11127,72;11127,72
39624;146164;92;41318;12182;4;2009;13049,92;13049,92
40032;12064;95;14355;17522;4;2009;63229,00;155652,09
39182;130230;92;46359;6572;4;2009;1470,00;1470,00
39600;4172;95;5117;21063;4;2009;6233,00;6233,00
39642;63249;81;44674;17603;4;2009;136155,24;152030,76
40025;193470;81;5942;5630;4;2009;48720,00;93729,00
39620;31797;36;50591;20648;3;2009;7680,00;29239,31
40079;51619;95;21113;3263;4;2010;13187,97;13187,97
39598;43578;95;29454;734;4;2009;7107,00;7107,00
40032;158027;81;10179;16477;4;2009;31621,63;31621,63
39611;63255;96;45495;22117;4;2009;101910,00;101910,00
39584;106778;36;20207;21812;4;2009;41700,00;46100,00
